Id,compound
270587,0.8688
270589,-0.0258
270591,0.9345
403926,0.9579
403927,0.937
403929,0.9568
403934,0.786
403935,0.665
403937,0.9379
403938,0.9311
403939,-0.7096
403941,0.4588
403943,0.4497
403945,0.0772
403947,0.9201
403948,0.3291
403951,0.4939
403952,0.8425
403953,0.1027
403954,0.1779
403958,0.795
403960,0.9485
403962,-0.5006
403968,0.5423
403969,0.9059
403970,-0.0
403974,0.4588
403975,0.5859
403977,0.5499
403981,0.9359
403982,0.0772
403985,-0.8999
403986,0.9148
403987,-0.1531
403988,0.6652
403990,-0.7003
403991,0.9817
403993,0.2617
403994,0.9151
403995,0.274
403996,0.937
403997,0.4019
403999,0.9406
404000,0.9524
404002,0.4767
404003,0.8339
404005,0.126
404006,-0.9876
404008,0.9728
404009,0.0669
404012,-0.8834
404013,0.802
404014,0.7845
404016,0.8797
404017,0.0516
342153,0.5719
342161,0.34
342170,0.8569
342173,-0.7515
342174,0.3612
342175,-0.7141
342180,0.873
342182,0.5727
342185,0.904
342187,0.2206
342188,0.6606
342190,0.891
342191,0.7463
342193,-0.8581
342194,0.705
342200,0.8385
342203,0.9325
342205,0.9239
342209,0.9412
342213,0.4019
342214,0.7184
342216,0.8381
342217,-0.9275
342219,0.6808
342221,0.4926
342224,0.8718
342225,0.9406
342227,0.8591
342234,0.6808
342235,0.8605
342242,0.8881
404019,0.8519
404021,0.9088
404023,0.9781
404025,-0.6549
404026,0.9727
404027,0.5267
404028,0.6757
404030,0.1411
404031,0.6705
404032,0.9375
404033,0.6249
404040,0.682
404041,0.7978
404043,0.5267
404047,0.2382
404048,0.7469
404049,-0.7579
404052,0.2023
404053,0.5563
404054,0.9244
404057,0.2023
404058,0.7248
404059,0.9417
404060,-0.8519
404061,-0.4985
404063,0.7314
404065,0.0
404066,0.3182
404075,-0.975
404076,0.8658
404077,0.908
404080,0.9774
404083,0.7294
404087,0.4215
404088,-0.7906
404089,-0.3506
270600,0.893
270603,0.9785
270604,-0.2732
270607,0.6648
270609,0.9526
270610,0.7425
270611,0.0
270612,0.802
270613,-0.34
270614,0.5344
270618,0.9824
270620,0.8968
270621,0.976
270622,0.0
270623,0.8823
270625,0.4404
270626,0.8502
270627,-0.7366
270628,0.3612
270630,-0.5267
270631,0.4767
270638,-0.8197
270639,0.9762
270640,0.8483
270644,-0.7964
270647,0.961
270648,0.9674
270649,0.4569
270652,0.8834
270655,0.9727
270657,0.7269
270658,0.92
270659,0.6369
270665,0.128
270668,0.7263
270671,0.0
270673,0.5859
270675,-0.9742
270677,-0.5707
270682,0.1027
270683,0.7311
270686,0.4754
270688,0.8687
342246,0.4102
342249,0.0
342251,0.5105
342258,0.8462
342263,0.6705
342265,0.9589
342268,0.7199
342269,-0.7673
342270,-0.4497
342272,-0.9319
342273,0.6956
342274,0.4988
342276,-0.8588
342280,-0.7543
342281,-0.0772
342283,0.4497
342285,0.7964
342287,-0.5696
342294,0.6357
342295,-0.3612
342300,0.5672
342306,-0.8554
342313,-0.3612
342314,0.5719
342315,0.5574
342318,0.6126
342320,-0.901
342321,0.9809
342323,0.4809
342328,0.564
342329,0.0
342331,0.9405
342333,-0.81
342334,0.6369
342335,0.9925
404093,-0.4988
404094,0.1154
404095,0.5994
404097,0.0772
404100,0.4019
404102,0.7579
404105,0.9862
404107,0.7537
404108,0.1531
404110,0.7719
404111,0.2732
404112,0.6973
404115,-0.4588
404116,-0.4215
404117,0.8847
404119,-0.1136
404120,-0.0193
404123,0.0
404125,0.0
404132,0.1529
404133,0.4019
404134,0.604
404136,0.0
404137,0.0
404138,-0.3506
404139,-0.9118
404143,0.5629
404146,0.5647
404149,-0.7104
404150,0.7548
404152,0.3919
342337,0.7096
342343,0.9661
342349,0.6369
342350,0.6908
342352,0.9451
342354,0.2023
342358,0.2989
342360,-0.7964
342365,0.6124
342367,0.7783
342368,0.8747
342369,0.9946
342371,-0.2975
342372,0.9878
342376,0.8878
342377,0.6496
342378,0.743
342379,0.0
342387,-0.8338
342388,0.8834
342392,0.3612
342393,-0.4019
342396,0.0
342398,0.0
342399,-0.9153
342402,0.5719
342406,0.8008
342409,-0.5719
342412,0.2144
342417,0.0
342425,0.8289
342430,0.7391
342431,0.5927
342432,0.8516
342433,0.8442
270692,0.9665
270694,0.6652
270697,-0.6678
270698,-0.5613
270702,0.4833
270703,0.8893
270704,0.4019
270708,0.296
270711,-0.3804
270714,0.9612
270718,0.8002
270720,-0.3612
270721,0.4417
270728,0.7076
270731,-0.6249
270734,-0.25
270736,0.6949
270737,-0.5719
270739,-0.2263
270745,0.1531
270746,0.9381
270747,-0.3182
270748,-0.296
270751,0.9972
270752,0.4215
270757,0.5499
270760,0.8779
270762,0.8847
270763,0.5106
270764,-0.1531
270768,-0.5994
270769,0.5719
270770,0.3612
270772,0.69
270775,0.8934
270776,-0.3634
270782,0.7895
270789,0.7269
404156,0.9505
404160,0.6124
404161,0.7717
404166,0.25
404168,0.8984
404174,0.7964
404175,0.7184
404180,0.7845
404181,0.1027
404190,0.2716
404191,0.0772
404196,0.5859
404198,0.9493
404203,-0.5406
404204,0.4931
404208,-0.3666
404209,0.4767
404211,0.9894
404213,0.8975
404215,0.2732
404217,0.753
404221,0.8519
404222,0.2432
404223,-0.1239
404226,-0.5824
404228,0.7351
404232,0.7351
404234,-0.6369
404235,0.6705
404237,0.7717
404238,0.7845
404240,0.989
404246,0.8748
404261,-0.0516
404262,0.128
404263,0.8308
404265,-0.5267
404266,0.9138
404267,0.7351
342439,-0.4003
342440,-0.1779
342443,0.868
342447,-0.8381
342454,0.4349
342457,0.8186
342458,0.0194
342462,0.8735
342466,0.9067
342468,0.7845
342470,0.9187
342475,0.0
342477,0.296
342483,0.6476
342484,-0.3102
342488,0.8689
342489,0.6114
342495,0.4404
342496,0.6828
342501,0.7869
342506,0.2846
342510,-0.7992
342512,0.8847
342514,0.2732
342516,0.3612
342520,0.8316
342527,0.3666
342528,-0.3182
342536,-0.9657
342540,0.3432
342542,0.3612
342546,0.6124
342547,0.5346
342549,0.8481
342550,-0.0258
342552,-0.3182
342553,-0.2006
342556,0.9891
342557,0.4019
342558,0.9138
342560,0.0
342562,0.5118
342563,0.6124
342567,0.5487
342568,0.7134
270795,0.0
270801,0.9442
270802,-0.0258
270803,0.7195
270804,-0.471
270807,0.9251
270808,0.4278
270815,0.3182
270818,0.8214
270819,-0.5346
270820,0.888
270821,-0.6808
270822,0.8807
270825,-0.34
270827,0.91
270829,0.8573
270835,0.8908
270837,0.5473
270838,-0.3818
270840,0.81
270843,0.9367
270846,-0.7894
270849,0.1531
270853,0.8827
270856,0.5859
270865,0.8144
270871,0.9761
270873,0.3818
270875,0.1872
270882,0.6597
270885,-0.7786
270886,0.0
270887,-0.4574
270889,0.9633
270890,0.9122
270895,0.5719
270896,-0.1321
270897,-0.8779
270901,0.8787
270902,0.0
270903,0.4939
270907,0.7713
270910,0.8338
270911,0.9805
270913,0.0
270914,0.8911
270926,0.8761
270932,0.8569
270935,0.838
404269,0.5836
404275,0.783
404283,0.9272
404286,0.0
404287,0.9744
404296,0.9259
404298,-0.0292
404299,0.9651
404302,0.3869
404305,0.4215
404307,0.5484
404308,-0.4215
404309,0.0
404312,0.0772
404313,0.93
404314,-0.6177
404315,0.835
404317,0.9558
404319,-0.3159
404321,0.9142
404330,0.0
404331,0.4404
404334,0.1779
404340,0.4404
404341,0.6059
404342,0.9371
404344,0.5788
404346,-0.6705
404349,0.8545
404350,0.0772
404351,0.9732
404353,0.7793
404355,0.0
404357,0.9709
404358,0.0
404360,-0.0258
404366,0.9868
342573,-0.6437
342575,0.9342
342578,0.296
342580,-0.8316
342581,0.9025
342582,0.9586
342583,0.9635
342585,0.296
342586,0.4678
342588,0.6808
342589,0.5574
342599,0.5589
342600,0.0258
342602,0.5487
342603,-0.4215
342605,0.9119
342610,0.0
342612,-0.0085
342615,0.9723
342619,0.9062
342621,0.3151
342624,-0.9355
342625,0.7783
342627,0.4574
342629,0.0
342630,0.4019
342632,-0.4019
342633,0.4391
342635,0.9582
342637,0.8453
342638,-0.7474
342639,-0.3612
342646,-0.8428
342648,-0.4333
342650,-0.9775
342651,-0.5733
342658,0.784
342660,0.9082
342666,-0.8537
342667,0.4404
342669,0.8792
342670,0.8122
342671,-0.2732
270937,0.9337
270942,-0.5574
270943,0.9082
270944,0.969
270945,0.5267
270949,0.7871
270951,0.7845
270953,-0.2023
270955,0.0
270956,-0.5267
270957,0.6908
270958,0.9447
270959,0.871
270962,0.6467
270963,0.9287
270967,0.2486
270968,0.8847
270969,-0.0225
270971,-0.8988
270972,0.1511
270974,-0.3779
270978,0.8462
270979,0.7187
270983,0.0
270984,0.0241
270985,0.6597
270989,-0.1779
270992,-0.9003
270993,0.6249
270995,0.3919
270996,0.9869
270997,0.2574
270998,0.8357
271000,0.655
271003,0.3818
271008,0.9905
271010,-0.4215
271015,0.6369
271017,0.0
271018,0.9253
271023,0.7232
271025,0.2023
271027,0.9754
271033,0.8323
271034,0.6808
342679,-0.5574
342685,0.5423
342686,0.1531
342688,0.5859
342689,0.9217
342691,0.0
342693,0.6443
342695,-0.6526
342696,0.2433
342697,0.1967
342701,0.9727
342704,-0.296
342706,0.5719
342707,0.8779
342708,-0.0516
342710,0.0
342711,0.1531
342713,0.8599
342716,0.7351
342718,0.8778
342723,0.3387
342725,0.9136
342727,0.1779
342728,0.7269
342730,-0.2263
342731,0.6369
342733,0.6297
342735,0.7096
342736,0.0
342739,-0.2023
342741,0.9777
342748,0.9169
342750,0.9913
342754,0.0
271043,0.0
271045,0.8617
271046,-0.5267
271051,0.1511
271053,0.8984
271054,-0.8807
271058,-0.916
271059,0.9186
271061,0.6956
271063,0.0763
271064,0.7603
271065,0.3182
271066,0.7027
271067,-0.4404
271071,0.9971
271077,0.9974
271078,0.5927
271084,0.2519
271085,0.9884
271086,0.9778
271087,0.9432
271088,0.9155
271089,0.8807
271094,0.8346
271099,0.9925
271100,0.9612
271102,0.34
271103,0.9826
271110,0.2617
271111,0.5859
271113,0.9158
271116,0.0
404367,0.0
404368,0.6686
404369,-0.7906
404370,0.4215
404372,-0.6342
404373,-0.652
404374,0.3182
404375,0.743
404376,0.1406
404383,0.2263
404384,0.7639
404387,0.5171
404390,0.4678
404391,0.8908
404392,0.8176
404394,0.0
404395,-0.1027
404398,0.9862
404400,0.9846
404401,0.024
404403,-0.296
404404,-0.8922
404406,-0.8097
404408,0.8424
404409,0.9536
404410,0.0076
404416,0.8074
404418,0.8948
404419,0.9149
404420,0.8151
404425,0.0
404427,-0.128
404429,-0.5106
404434,-0.6408
404439,0.1531
404445,-0.8026
404446,0.54
404448,0.6267
404452,0.6597
404454,0.4059
404456,0.9239
404458,0.4404
404459,0.5003
404460,0.9176
404463,0.1027
404464,0.6597
404465,0.2216
404467,0.0
404469,0.3182
404470,0.4939
404472,0.9941
404475,0.7269
404476,0.9701
404477,0.0343
404478,0.6357
404479,-0.4019
404480,0.5267
404485,-0.3802
404486,0.866
404487,0.5719
404488,0.9983
342757,0.9866
342759,0.128
342761,-0.8634
342762,-0.7615
342766,-0.4404
342769,0.9001
342770,0.0
342773,0.0772
342774,0.3182
342775,0.5859
342777,0.8748
342779,0.9988
342784,0.3054
342789,0.9153
342790,0.7469
342793,0.4019
342794,0.8147
342795,0.6597
342797,0.8074
342799,0.6344
342800,0.9381
342801,0.631
342803,0.2724
342810,-0.9792
342811,0.1531
342812,0.6369
342813,-0.5413
342824,0.2846
342825,0.5106
342827,0.1333
342831,0.8525
342832,0.9545
342838,0.9744
342839,0.8271
342841,-0.2263
342843,0.8362
342844,-0.0516
342847,-0.7964
342848,0.9682
342849,0.0772
342854,0.8172
342855,0.1027
342856,0.3716
342858,0.8362
342860,0.6124
342861,-0.359
342867,0.9587
342868,-0.4566
342869,0.0
342883,-0.6484
342886,-0.0267
342890,-0.1531
271128,0.8126
271134,0.9437
271135,0.0
271136,0.7783
271138,0.4404
271141,0.0258
271144,-0.1012
271146,-0.5697
271147,0.8245
271155,0.574
271160,0.9656
271161,0.89
271164,-0.5226
271169,0.0
271171,-0.8997
271174,-0.1027
271175,-0.6808
271176,-0.3919
271177,0.8625
271179,0.0516
271183,-0.0814
271184,0.9274
271189,0.443
271192,0.936
271197,0.3182
271198,0.5682
271199,0.6124
271201,0.0
271202,0.9324
271214,0.4714
271216,0.8885
271217,0.5448
271224,0.128
271226,0.6996
271227,0.3651
271228,0.7579
271234,0.8834
271235,-0.5719
271236,0.9757
271238,0.4118
271239,-0.81
271240,0.3889
404490,0.9336
404494,0.8805
404495,0.7197
404498,0.9033
404500,0.0
404504,0.91
404505,0.5984
404506,0.9398
404508,0.9114
404509,0.0
404519,0.765
404522,0.6187
404526,-0.7178
404527,0.0405
404528,-0.9481
404529,0.4176
404530,0.8497
404532,0.4854
404533,0.3071
404538,0.3612
404544,0.3612
404545,0.8979
404546,0.8268
404550,0.6597
404551,0.8591
404553,-0.8791
404557,0.296
404558,0.7127
404559,-0.3791
404560,0.9757
404566,0.0
404567,0.5859
404569,0.1531
404571,0.8225
404579,0.9302
404580,0.91
404581,0.8979
404582,-0.4767
404585,0.0772
404587,0.9506
404589,0.9775
404591,-0.428
404592,0.9894
404593,0.6486
404595,-0.2023
404600,0.4019
404602,0.5994
404605,0.3612
404607,0.4357
342892,0.8519
342893,-0.91
342894,-0.3044
342896,0.6369
342897,0.886
342898,-0.34
342900,-0.8338
342903,0.8171
342907,-0.1531
342909,0.7906
342910,0.8002
342916,0.3919
342918,0.7351
342919,0.9688
342920,-0.3164
342921,0.879
342928,-0.4215
342930,0.7872
342933,0.4939
342934,-0.8402
342938,0.659
342940,0.9781
342944,-0.1154
342946,0.9941
342948,0.9098
342949,-0.0516
342951,0.182
342952,0.0772
342961,0.9153
342965,-0.5719
342967,0.6757
342968,0.34
342969,0.312
342972,0.8555
342975,0.2732
342977,0.3612
342978,-0.25
342981,0.7564
342984,0.7906
342985,0.6858
342986,0.0258
271244,0.9852
271248,0.204
271253,0.0052
271258,0.656
271260,-0.4215
271264,0.2991
271265,0.5118
271267,0.1154
271270,-0.5423
271275,0.5558
271276,0.8609
271281,0.9859
271284,0.6652
271286,-0.2462
271288,0.3919
271289,0.765
271291,0.8947
271293,0.4588
271297,0.9571
271300,0.2048
271304,-0.6956
271308,0.8979
271309,0.0644
271312,0.3612
271313,0.6476
271314,0.8902
271317,-0.9708
271318,0.765
271319,0.0
271321,-0.8727
271333,-0.2144
271336,-0.4215
271337,0.8126
271341,0.9636
404612,0.7874
404613,0.7777
404617,0.4019
404621,0.5267
404623,0.0
404624,-0.9169
404627,-0.9372
404629,0.8714
404632,0.9327
404633,0.9769
404637,0.9343
404639,0.6705
404640,0.2023
404644,0.1531
404645,0.6794
404648,-0.2382
404649,-0.2263
404650,0.8519
404651,0.896
404657,0.9849
404658,-0.8945
404660,0.4295
404662,0.8629
404664,0.8397
404665,0.0772
404666,0.0772
404669,0.9888
404670,0.0772
404672,0.9062
404675,0.0
404679,-0.2023
404683,0.8481
404684,0.1333
342987,0.6533
342988,0.9231
342989,0.7351
342990,-0.3182
342991,0.2976
342998,0.7088
342999,0.5393
343000,0.9492
343004,0.0772
343008,0.0
343009,0.5257
343010,0.2732
343011,-0.4588
343012,0.9721
343014,0.3612
343021,0.1531
343024,0.7311
343027,0.8074
343028,-0.0093
343029,0.5167
343033,0.8807
343038,0.9182
343041,0.9771
343045,-0.0294
343046,0.0
343047,0.128
343048,0.9967
343050,0.2144
343052,-0.6124
343056,0.9758
343057,0.5859
343066,0.0772
343068,0.0
343069,0.5362
343071,0.9123
271343,-0.3612
271344,-0.128
271345,0.3612
271348,-0.4449
271356,-0.3182
271359,0.3612
271361,0.09
271362,0.8807
271365,0.0299
271376,0.2144
271385,0.891
271389,0.8706
271392,0.6597
271394,0.2008
271397,0.9384
271398,0.9062
271400,0.6745
271401,-0.8777
271404,0.9545
271407,0.9761
271408,-0.2319
271414,-0.1531
271415,0.0387
271419,-0.3167
271421,0.057
271423,0.0
271430,0.6664
271432,0.0
271434,-0.3595
271443,0.2732
271445,0.9041
271446,0.0894
404687,0.8376
404691,0.9787
404692,0.0
404693,0.5847
404695,0.5574
404697,0.9337
404698,0.368
404699,0.9497
404701,0.0
404702,0.8151
404703,0.9466
404704,0.4829
404708,0.0
404711,-0.8496
404713,0.0
404714,0.8689
404715,0.3698
404718,0.5574
404721,-0.245
404726,0.2354
404730,0.9927
404731,0.8885
404732,0.0
404733,-0.7587
404734,0.8688
404735,-0.3182
404738,0.34
404740,0.9447
404741,0.8126
404742,0.6444
404743,-0.3612
404744,0.9425
404750,0.607
404751,0.8519
404752,-0.8176
404755,0.6476
404757,0.5267
343077,0.0
343078,-0.0644
343082,0.7783
343084,0.401
343089,0.0258
343093,0.7571
343094,0.25
343102,0.2732
343105,0.2023
343106,0.959
343111,0.9488
343114,-0.9596
343117,0.3818
343120,0.3818
343121,0.7906
343129,0.8225
343133,-0.4215
343137,0.8608
343142,0.9921
343146,0.9001
343147,-0.63
343157,-0.6486
343164,0.4019
343165,0.967
271449,-0.878
271450,-0.5994
271452,-0.9472
271456,0.8402
271457,0.9657
271458,-0.5994
271462,-0.2732
271464,0.2584
271469,0.6808
271472,0.7184
271479,0.8257
271480,-0.1901
271485,0.34
271487,-0.2732
271488,0.9103
271494,0.7184
271498,0.9206
271499,0.5994
271500,-0.4939
271505,-0.5106
271508,-0.8266
271511,0.0
271512,0.8316
271516,-0.0286
271519,-0.7936
271522,0.2263
271523,0.5719
271528,-0.6911
271529,0.8588
271535,-0.9628
271537,0.6249
271541,0.0
271543,0.5949
271549,0.0
271551,0.9633
271553,0.9762
404760,0.5574
404763,0.7845
404765,0.3818
404767,0.8266
404769,0.8313
404771,0.8074
404772,0.836
404774,0.4215
404775,0.6858
404776,0.7184
404777,0.9113
404778,-0.6794
404779,0.4404
404780,0.2263
404781,-0.4767
404782,0.5127
404785,0.3612
404789,0.5106
404793,0.0644
404795,0.7269
404796,-0.2742
404799,0.2023
404800,0.7269
404801,0.34
404803,0.2023
404807,0.7469
404808,0.3612
404809,-0.7906
404813,0.8316
404817,0.7558
404818,-0.5025
404819,0.1311
404821,-0.7726
404823,-0.082
404825,0.854
404826,0.5023
404828,0.6124
404829,0.5719
404830,0.8605
404832,0.1531
404833,0.4019
404834,-0.296
404835,0.802
404837,0.0
404839,0.0
404840,0.0
404842,0.2537
404843,-0.1779
404844,0.2732
404853,0.6476
404858,0.8685
404859,0.7717
404863,0.222
404864,0.8519
404865,0.9652
404866,0.0
404867,-0.3944
404875,-0.2382
404876,0.0516
343166,0.899
343168,-0.7096
343169,-0.296
343171,0.7204
343173,-0.6476
343174,0.1406
343177,0.9935
343183,0.0
343187,-0.4215
343191,0.9666
343194,0.8889
343196,-0.2263
343199,0.8225
343203,0.0772
343204,0.6242
343206,0.8997
343211,0.8979
343215,0.7809
343216,0.34
343223,0.6261
343224,0.677
343226,-0.8954
343228,-0.5789
343234,0.7003
343236,0.0
343237,0.296
343239,-0.3612
343245,0.6908
343249,0.9625
343250,0.2863
343255,0.4256
343257,-0.3291
343258,-0.605
343260,0.1779
343262,0.8271
343265,0.6597
343268,0.9872
343271,0.6124
343275,-0.6428
343278,0.0
271556,0.4019
271559,0.9103
271567,0.7966
271573,0.761
271580,-0.3919
271582,0.8957
271583,0.2617
271584,0.2732
271595,0.0
271596,0.8658
271598,0.4819
271601,-0.1759
271606,0.3182
271613,0.7935
271618,0.8852
271619,0.8481
271623,0.34
271627,0.9337
271628,0.9493
271629,0.3182
271630,0.25
271634,0.7096
271635,0.807
271638,-0.6908
271639,0.8516
271641,-0.1316
271642,0.6667
271643,-0.5859
271644,0.9201
271651,0.8857
271653,0.2023
271655,0.5558
271658,0.5518
271659,-0.5574
271662,0.6838
271665,-0.4404
271667,0.9098
271669,0.9304
271670,-0.3443
271671,0.9136
271673,0.8933
271679,-0.0387
271680,0.7783
271686,0.6428
404877,0.7184
404878,-0.875
404879,0.6577
404880,0.8241
404881,-0.4767
404883,0.6369
404884,0.9841
404886,0.0405
404887,0.8858
404889,0.6605
404895,0.6435
404896,0.2083
404897,0.1338
404900,0.8457
404902,0.8225
404903,-0.0258
404905,0.8176
404909,0.6421
404912,0.9444
404913,-0.5927
404917,-0.8271
404919,0.7869
404924,-0.296
404926,0.714
404927,0.9261
404930,0.3182
404932,0.4588
404933,0.9325
404936,0.0387
404938,-0.2658
404944,0.0
404948,0.3384
404950,-0.8871
404952,0.7992
404954,-0.5733
404955,-0.6124
404959,0.4588
404960,0.5719
404963,0.509
404971,0.913
343283,0.3538
343295,0.7579
343298,0.2263
343305,-0.3182
343306,0.5854
343308,0.058
343310,0.296
343312,0.5859
343314,0.8625
343316,-0.7269
343323,0.0909
343324,-0.3252
343325,0.6808
343328,0.8435
343332,-0.8591
343334,-0.6999
343335,0.7096
343338,0.4215
343339,-0.1466
343345,-0.7198
343346,0.7845
343348,-0.4019
343351,0.9861
343354,0.7964
343356,0.2732
343357,0.7096
343359,0.9628
343360,-0.25
343365,0.5023
343366,0.9325
343368,0.0
343370,0.0225
343372,0.9738
343373,0.8908
343375,-0.743
343378,0.4995
343381,0.0375
343382,-0.1862
343391,-0.7205
343401,0.9618
343404,0.923
343405,0.4767
271693,0.8458
271694,-0.8103
271696,0.6808
271701,0.0
271703,0.0
271704,0.7184
271705,0.4404
271714,0.8458
271716,0.34
271719,0.9287
271722,0.9568
271724,0.0
271736,0.9686
271741,0.8307
271745,0.4939
271751,0.7579
271754,0.8994
271756,0.25
271758,0.9476
271761,-0.2577
271765,0.9044
271766,0.9515
271768,-0.0062
271773,0.8031
271774,0.8584
271779,-0.2411
271780,0.5647
271781,0.7845
271782,-0.4238
271787,0.9022
271788,0.6946
271789,-0.0516
271791,0.4939
271794,0.9042
271796,0.6705
271797,0.4284
271798,0.8953
271800,-0.234
271804,0.8402
271806,0.191
271814,-0.9821
271821,0.7003
271826,0.329
271827,0.7845
271830,0.0
271835,0.8442
271836,0.5994
271839,0.827
271840,0.0
271842,-0.694
404973,0.9861
404976,-0.5719
404978,0.6249
404979,0.6428
404980,-0.9527
404982,0.9062
404983,0.6808
404984,0.0
404985,0.9186
404987,0.9143
404991,0.9571
404992,-0.9063
404994,-0.5512
404995,-0.8316
404996,0.0
404997,-0.5922
405003,0.25
405005,0.5901
405011,0.0772
405014,0.5719
405015,-0.7783
405016,0.9793
405017,0.872
405019,0.8836
405022,-0.1511
405024,0.5789
405029,0.8658
405030,0.7096
405031,0.0772
405032,0.8201
405033,0.5023
405034,0.25
405038,0.0772
405041,0.886
405042,0.4019
405043,0.0258
405046,-0.1779
405047,0.9386
405048,0.4215
405052,0.7609
405053,0.8957
405056,-0.6428
405058,0.5994
405059,0.5255
405061,0.784
405069,0.0
405071,0.8337
405073,0.7964
405074,0.0258
405075,0.9324
405076,0.7668
405077,0.1935
405081,0.851
405083,0.9863
405084,-0.5789
405085,0.8402
405086,0.6223
343414,0.7713
343415,-0.3506
343416,0.8122
343417,0.0
343418,0.7579
343419,0.1143
343420,0.6131
343421,0.0387
343424,0.84
343426,0.0
343430,0.2732
343431,0.4404
343435,-0.2732
343436,0.228
343438,-0.6754
343441,-0.6523
343443,-0.3818
343446,0.8858
343448,0.5574
343449,0.0772
343451,0.4588
343452,0.0
343453,-0.9325
343455,0.9072
343456,0.9134
343459,0.5994
343466,0.2023
343470,0.97
343471,0.5913
343473,-0.8225
343481,-0.6374
343483,0.4118
343484,0.8762
343491,-0.9098
343496,0.8834
343503,-0.8141
343504,0.4404
343505,-0.9501
343506,-0.0387
343510,0.8591
271843,0.7235
271844,0.8988
271845,0.5739
271848,0.8406
271852,0.97
271853,0.9208
271854,0.7096
271856,0.1416
271857,0.6369
271858,0.9743
271861,0.9428
271863,-0.2263
271865,0.1948
271867,0.8248
271872,0.8622
271875,0.296
271878,0.8194
271881,0.2732
271882,0.0
271883,0.1027
271884,0.9611
271886,0.5106
271891,0.2263
271892,0.9282
271896,0.7184
271898,0.9299
271899,0.3265
271901,-0.0258
271902,-0.3291
271903,-0.8272
271905,0.3182
271908,0.4404
271909,0.1416
343514,0.9612
343515,0.2187
343517,-0.631
343519,-0.2023
343522,0.9137
343531,0.8417
343532,0.9318
343533,0.4404
343534,-0.1027
343538,-0.881
343540,-0.2382
343542,-0.5282
343544,0.3076
343545,-0.4215
343548,0.9039
343549,0.9214
343550,-0.6711
343552,0.6486
343553,0.4404
343555,0.9517
343557,0.9615
343558,0.7906
343560,0.8658
343562,0.8847
343563,0.6369
343564,0.168
343567,0.9662
343572,0.8151
343574,0.785
343579,0.933
343582,0.6597
343584,-0.4678
343588,-0.3618
343589,0.1172
343593,0.0
343594,0.3716
343595,-0.6116
343596,0.9565
343599,-0.2787
343600,0.9204
343606,0.6121
405087,0.6369
405092,0.8318
405093,0.2263
405094,0.9564
405099,-0.9964
405102,0.9721
405103,0.8278
405104,-0.3542
405107,0.872
405113,0.8051
405119,0.8485
405122,0.34
405128,0.5267
405129,0.9628
405132,0.6597
405134,0.9331
405135,0.5423
405137,0.8344
405138,-0.9914
405139,-0.9938
405142,0.7739
405147,0.6249
405149,0.1298
405151,0.6249
405152,-0.8121
405154,0.5402
405155,0.3612
405157,0.8812
405158,0.4753
405163,0.8268
405164,0.9373
405166,0.9775
405170,0.5707
405171,0.0
405176,-0.9022
271914,0.3182
271915,0.7217
271916,-0.4062
271918,0.7301
271923,0.8652
271924,0.746
271933,0.6408
271949,0.6586
271953,0.8945
271954,-0.7139
271955,-0.6421
271957,0.6808
271966,0.7857
271968,-0.431
271969,0.0
271970,0.9633
271971,0.9636
271972,0.3612
271974,-0.34
271978,0.7096
271979,-0.2588
271980,-0.5871
271982,0.379
271985,0.9677
271988,0.5283
271989,0.4223
271999,0.8703
343609,0.7096
343611,0.85
343617,-0.5346
343623,-0.7321
343627,0.836
343628,0.9062
343630,0.9393
343632,-0.5719
343634,-0.6402
343635,0.0891
343639,0.6628
343640,0.9435
343641,0.9287
343647,0.7677
343650,0.9118
343651,0.6597
343656,0.8808
343657,0.5916
343659,-0.7894
343661,0.9624
343662,-0.1779
343664,0.4019
343674,0.631
343675,-0.2144
343680,0.3612
343681,-0.3346
343686,0.9524
343697,0.991
343698,0.4404
343702,0.204
343703,0.5091
405178,0.9668
405179,-0.3182
405180,0.451
405182,-0.5908
405184,0.829
405189,-0.2408
405193,0.8151
405195,0.7003
405197,0.9291
405198,0.9565
405199,0.7424
405200,-0.0516
405203,-0.5499
405204,-0.5705
405205,0.978
405207,0.9319
405208,0.9854
405211,0.9948
405214,0.4754
405215,0.5423
405217,-0.7395
405223,0.6369
405224,0.7783
405227,0.3895
405228,0.0
405231,0.128
405233,0.8402
405234,0.3291
405235,0.0
405236,0.1879
405241,0.8643
405242,0.4094
272004,0.68
272005,0.9331
272010,0.5994
272011,0.5714
272012,0.4031
272013,0.9398
272014,0.0772
272016,0.2023
272017,0.9013
272025,0.0
272028,-0.5267
272029,0.765
272032,0.2732
272035,-0.3182
272043,0.4469
272047,0.34
272048,-0.7579
272052,-0.3818
272061,0.8201
272062,0.9823
272063,-0.6369
272064,-0.6074
272065,-0.0067
272071,0.5483
272073,0.4939
272074,0.6666
272079,-0.8712
272080,0.0
272081,0.2405
272083,0.0129
272089,-0.8288
272092,0.9071
272093,0.8555
272098,-0.6647
272099,0.7968
272101,0.9222
343709,0.5994
343719,-0.6998
343720,0.8145
343728,0.908
343734,0.0211
343741,-0.5204
343745,0.0
343746,0.3818
343753,0.7983
343756,0.8987
343759,0.923
343761,0.4866
343763,-0.7835
343767,0.7633
343775,0.4588
343781,0.2617
343783,0.1093
343785,0.9744
343787,0.8948
343788,0.8145
343794,0.9933
343798,0.0772
343803,0.9524
343807,0.8555
